,network,name,func,k,bias,numPI,time_PI,ks,time_sym,time_ks,time_cov,ke,ks_norm,ke_norm
1114,"<BNetwork(name='HCC1954 Breast Cell Line Short-term ErbB Network', N=16, Nodes=['PLCg', 'ERBB2', 'PDK1', 'ERBB3', 'ERBB1', 'PKCa', 'mTOR', 'AKT', 'p70S6K', 'ERK1_2', 'MEK1_2', 'HRG', 'pertuzumab', 'EGF', 'erlotinib', 'trastuzumab'])>",trastuzumab,01,1,0.5,1,3.910064697265625e-05,0.0,0.00022983551025390625,3.814697265625e-06,3.123283386230469e-05,1.0,0.0,1.0
1115,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",EGR1,01,1,0.5,1,3.695487976074219e-05,0.0,0.0002295970916748047,2.193450927734375e-05,3.3855438232421875e-05,1.0,0.0,1.0
1116,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Elk1,0111,2,0.75,2,5.3882598876953125e-05,1.5,0.0004482269287109375,2.574920654296875e-05,0.00028228759765625,1.25,0.75,0.625
1117,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Mkk4,01111111,3,0.875,3,0.00010752677917480469,2.625,0.0008754730224609375,3.361701965332031e-05,0.0009107589721679688,1.25,0.875,0.4166666666666667
1118,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",HBEGF,0111,2,0.75,2,5.7697296142578125e-05,1.5,0.0004456043243408203,5.9604644775390625e-06,0.00018787384033203125,1.25,0.75,0.625
1119,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",cMYC,01,1,0.5,1,3.814697265625e-05,0.0,0.00022721290588378906,4.0531158447265625e-06,3.337860107421875e-05,1.0,0.0,1.0
1120,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",RSK,01,1,0.5,1,3.3855438232421875e-05,0.0,0.0002276897430419922,3.814697265625e-06,3.409385681152344e-05,1.0,0.0,1.0
1121,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",IL8,0111,2,0.75,2,6.937980651855469e-05,1.5,0.0004775524139404297,2.4080276489257812e-05,0.00020432472229003906,1.25,0.75,0.625
1122,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Ras,01,1,0.5,1,3.7670135498046875e-05,0.0,0.0002281665802001953,2.193450927734375e-05,3.409385681152344e-05,1.0,0.0,1.0
1123,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",uPAR,01,1,0.5,1,3.62396240234375e-05,0.0,0.00023126602172851562,1.8835067749023438e-05,3.4332275390625e-05,1.0,0.0,1.0
1124,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",AP1,0001,2,0.25,2,4.76837158203125e-05,1.5,0.0005269050598144531,1.239776611328125e-05,0.0001952648162841797,1.25,0.75,0.625
1125,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",p38,0000111100101111,4,0.5625,3,0.00011467933654785156,0.5625,0.0005960464477539062,2.8371810913085938e-05,0.00040149688720703125,1.625,0.140625,0.40625
1126,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Cdc42_Rac1,00000001,3,0.125,3,5.1975250244140625e-05,2.625,0.0007052421569824219,1.5735626220703125e-05,0.0008566379547119141,1.25,0.875,0.4166666666666667
1127,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",SOS,01,1,0.5,1,2.4318695068359375e-05,0.0,0.00021719932556152344,7.3909759521484375e-06,2.384185791015625e-05,1.0,0.0,1.0
1128,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",MET,01,1,0.5,1,2.2172927856445312e-05,0.0,0.00019860267639160156,7.62939453125e-06,2.3603439331054688e-05,1.0,0.0,1.0
1129,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",ETS,01,1,0.5,1,2.3365020751953125e-05,0.0,0.0002002716064453125,7.3909759521484375e-06,2.4318695068359375e-05,1.0,0.0,1.0
1130,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",JNK,00110111,3,0.625,2,4.7206878662109375e-05,0.75,0.00047135353088378906,1.621246337890625e-05,0.00018858909606933594,1.5625,0.25,0.5208333333333334
1131,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",CTGF,0111,2,0.75,2,5.793571472167969e-05,1.5,0.0005018711090087891,1.4066696166992188e-05,0.0003523826599121094,1.25,0.75,0.625
1132,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",EGFR,0111,2,0.75,2,4.9114227294921875e-05,1.5,0.0005269050598144531,1.1444091796875e-05,0.00018143653869628906,1.25,0.75,0.625
1133,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",PAK2,01,1,0.5,1,3.981590270996094e-05,0.0,0.0002961158752441406,4.291534423828125e-06,3.552436828613281e-05,1.0,0.0,1.0
1134,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Plasmin,0001,2,0.25,2,4.887580871582031e-05,1.5,0.00044155120849609375,5.245208740234375e-06,0.0001811981201171875,1.25,0.75,0.625
1135,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",PKC,00000010,3,0.125,3,7.605552673339844e-05,1.125,0.0005490779876708984,2.6226043701171875e-05,0.00038433074951171875,1.25,0.375,0.4166666666666667
1136,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Shc,01111111,3,0.875,3,7.009506225585938e-05,2.625,0.0007233619689941406,2.5510787963867188e-05,0.0008931159973144531,1.25,0.875,0.4166666666666667
1137,"<BNetwork(name='HGF Signaling in Keratinocytes', N=68, Nodes=['EGR1', 'Elk1', 'Mkk4', 'HBEGF', 'cMYC', 'RSK', 'IL8', 'Ras', 'uPAR', 'AP1', 'p38', 'Cdc42_Rac1', 'SOS', 'MET', 'ETS', 'JNK', 'CTGF', 'EGFR', 'PAK2', 'Plasmin', 'PKC', 'Shc', 'Mekk4', 'Fak', 'Proliferation', 'CCL20', 'MLK3', 'C3G', 'CellMigration', 'STAT3', 'MMP1_10', 'cFOS', 'CyclinD', 'Erk', 'CDKN2A', 'Mek', 'IP3', 'Integrins', 'PTGS2', 'CREB', 'Mekk7', 'Mkk3', 'PAK1', 'Mkk6', 'CDK2', 'uPA', 'Ca', 'CRKL', 'PAK3', 'Mekk1', 'DAG', 'ATF2', 'cJUN', 'ECM', 'PI3K', 'Raf', 'Grb2', 'Akt', 'Rap1', 'CDKN1A', 'PLC_g', 'DOCK180', 'PTEN', 'DUSP1', 'AKAP12', 'PAI-1', 'HGF', 'EGF'])>",Mekk4,01,1,0.5,1,3.8623809814453125e-05,0.0,0.00028586387634277344,4.291534423828125e-06,3.409385681152344e-05,1.0,0.0,1.0
